label,distance_label,object_state,mask_area,target_z,floor_margin,mask_norm,timestamp
bottle,500,held_in_hand,7997,1.5821,6.0087,1.432398,1783337402.103
bottle,500,held_in_hand,7212,1.6194,5.9715,1.353384,1783337402.731
bottle,500,held_in_hand,8105,2.1763,5.4146,2.746913,1783337403.36
bottle,500,held_in_hand,9484,2.897,4.6939,5.695446,1783337403.944
bottle,500,held_in_hand,7395,4.0451,3.5458,8.658472,1783337404.574
bottle,500,held_in_hand,7429,5.6858,1.9051,17.185237,1783337404.576
bottle,500,held_in_hand,9339,4.9883,2.6025,16.628669,1783337405.215
bottle,500,held_in_hand,5445,4.5442,3.0467,8.045572,1783337405.217
bottle,500,held_in_hand,11826,4.5777,3.0132,17.732969,1783337405.219
bottle,500,held_in_hand,8059,3.2344,4.4617,6.032749,1783337406.131
bottle,500,held_in_hand,9069,2.4583,5.2378,3.921857,1783337406.766
bottle,500,held_in_hand,5176,2.0097,5.6864,1.495978,1783337406.768
bottle,500,held_in_hand,15562,3.0129,4.6833,10.108169,1783337407.383
bottle,500,held_in_hand,16455,3.9161,3.78,18.057674,1783337407.982
bottle,500,held_in_hand,17475,3.9862,3.7099,19.869638,1783337408.632
bottle,500,held_in_hand,10603,2.94,4.7561,6.557961,1783337409.22
bottle,500,held_in_hand,14875,2.5783,5.1178,7.075895,1783337409.819
bottle,500,held_in_hand,16205,2.925,4.7711,9.920984,1783337410.415
bottle,500,held_in_hand,15796,3.4546,4.2415,13.489598,1783337411.059
bottle,500,held_in_hand,6194,3.2584,4.4377,4.705873,1783337411.061
bottle,500,held_in_hand,9469,3.4163,4.2798,7.907901,1783337411.663
bottle,500,held_in_hand,5453,2.7745,4.9217,3.00361,1783337411.665
bottle,1000,held_in_hand,3768,3.2816,5.8424,2.903573,1783337435.471
bottle,1000,held_in_hand,3887,3.2578,5.8662,2.951981,1783337436.266
bottle,1000,held_in_hand,4400,3.2992,5.8248,3.427049,1783337436.915
bottle,1000,held_in_hand,4416,3.1961,5.9279,3.227805,1783337437.647
bottle,1000,held_in_hand,3913,3.1206,6.0034,2.726647,1783337438.3
bottle,1000,held_in_hand,4631,3.0361,6.0879,3.054608,1783337438.928
bottle,1000,held_in_hand,4829,3.0503,6.0736,3.215167,1783337439.565
bottle,1000,held_in_hand,4858,2.9751,6.1488,3.076921,1783337440.183
bottle,1000,held_in_hand,4803,3.0545,6.0694,3.206657,1783337440.799
bottle,1000,held_in_hand,4701,3.0901,6.8058,3.212156,1783337441.78
bottle,1000,held_in_hand,4581,3.0806,6.8154,3.110845,1783337442.41
bottle,1000,held_in_hand,4590,3.075,6.821,3.10563,1783337443.025
bottle,1000,held_in_hand,4560,3.0817,6.8143,3.09874,1783337443.658
bottle,1000,held_in_hand,4631,3.0968,6.7992,3.17794,1783337444.306
bottle,1000,held_in_hand,4523,3.0517,6.8443,3.014019,1783337444.924
bottle,1000,held_in_hand,4384,3.0008,6.8951,2.824926,1783337445.562
bottle,1000,held_in_hand,4330,2.9802,6.9157,2.751951,1783337446.202
bottle,1000,held_in_hand,3943,2.8799,7.0161,2.34011,1783337446.814
bottle,1000,held_in_hand,4152,2.9911,6.9049,2.65808,1783337447.414
bottle,1000,held_in_hand,4015,3.0488,6.7807,2.670505,1783337448.331
bottle,1000,held_in_hand,4361,2.9487,6.8808,2.713311,1783337448.986
bottle,1000,held_in_hand,3878,2.8827,6.9468,2.305975,1783337448.988
bottle,1000,held_in_hand,4319,2.9348,6.8948,2.661816,1783337449.584
bottle,1000,held_in_hand,4272,2.9748,6.8547,2.705239,1783337450.189
bottle,1000,held_in_hand,3884,2.9443,6.8853,2.409282,1783337450.191
bottle,1000,held_in_hand,4235,3.0218,6.8077,2.767167,1783337450.818
bottle,1000,held_in_hand,4346,3.0153,6.8143,2.827445,1783337451.416
bottle,1000,held_in_hand,3892,2.9556,6.8739,2.432894,1783337451.418
bottle,1000,held_in_hand,4404,2.9331,6.8965,2.711043,1783337452.02
bottle,1000,held_in_hand,4327,2.8901,6.9394,2.58622,1783337452.614
bottle,1000,held_in_hand,4378,2.9943,6.8352,2.808837,1783337453.228
bottle,1000,held_in_hand,3863,2.9341,6.8955,2.37967,1783337453.231
bottle,1000,held_in_hand,4389,3.0453,6.7842,2.912648,1783337453.848
bottle,1000,held_in_hand,4506,3.1703,6.7689,3.240788,1783337454.761
bottle,1000,held_in_hand,3949,3.0951,6.8441,2.707001,1783337454.763
bottle,1000,held_in_hand,4506,3.1703,6.7689,3.240788,1783337454.828
bottle,1000,held_in_hand,3949,3.0951,6.8441,2.707001,1783337454.831
bottle,1000,held_in_hand,4506,3.1703,6.7689,3.240788,1783337454.906
bottle,1000,held_in_hand,3949,3.0951,6.8441,2.707001,1783337454.909
bottle,1000,held_in_hand,4506,3.1703,6.7689,3.240788,1783337454.968
bottle,1000,held_in_hand,3949,3.0951,6.8441,2.707001,1783337454.97
bottle,1000,held_in_hand,4506,3.1703,6.7689,3.240788,1783337455.032
bottle,1000,held_in_hand,3949,3.0951,6.8441,2.707001,1783337455.034
bottle,1000,held_in_hand,4439,3.1688,6.7704,3.189555,1783337455.647
bottle,1000,held_in_hand,3907,3.0832,6.8561,2.657595,1783337455.649
bottle,1000,held_in_hand,4280,3.1652,6.774,3.068347,1783337456.252
bottle,1000,held_in_hand,4092,3.1195,6.8197,2.849448,1783337456.847
bottle,1000,held_in_hand,4415,3.1824,6.7569,3.199548,1783337457.467
bottle,1000,held_in_hand,3908,3.0965,6.8428,2.68127,1783337457.469
bottle,1000,held_in_hand,4424,3.1523,6.7869,3.14579,1783337458.084
bottle,1000,held_in_hand,4425,3.0946,6.7378,3.032283,1783337458.994
bottle,1000,held_in_hand,4391,3.0647,6.7677,2.951042,1783337459.626
bottle,1000,held_in_hand,3911,2.9736,6.8588,2.474501,1783337459.628
bottle,1000,held_in_hand,4202,3.0362,6.7962,2.771793,1783337460.274
bottle,1000,held_in_hand,4305,3.0059,6.8265,2.783443,1783337460.898
bottle,1000,held_in_hand,4313,2.9968,6.8356,2.771753,1783337461.527
bottle,1000,held_in_hand,4263,3.0041,6.8283,2.752837,1783337462.153
bottle,1000,held_in_hand,4108,2.9579,6.8745,2.571797,1783337462.747
bottle,1000,held_in_hand,4145,2.8953,6.9371,2.486315,1783337463.364
bottle,1000,held_in_hand,4346,2.7374,7.095,2.330375,1783337464.014
bottle,1000,held_in_hand,4451,2.409,7.4234,1.848298,1783337464.631
bottle,1000,held_in_hand,4047,2.1872,7.6452,1.385371,1783337464.633
bottle,1000,held_in_hand,4283,3.1133,6.8855,2.970515,1783337465.569
bottle,1000,held_in_hand,4198,2.3843,7.6144,1.707752,1783337466.187
bottle,1000,held_in_hand,4143,2.7015,7.2972,2.163626,1783337466.781
bottle,1000,held_in_hand,4307,2.8578,7.1409,2.51704,1783337467.384
bottle,1000,held_in_hand,4336,2.545,7.4538,2.009568,1783337467.987
bottle,1000,held_in_hand,4204,2.3421,7.6567,1.650097,1783337468.577
bottle,1000,held_in_hand,4222,2.3389,7.6598,1.652652,1783337469.191
bottle,1000,held_in_hand,4131,2.3723,7.6264,1.663567,1783337469.779
bottle,1000,held_in_hand,4131,2.3723,7.6264,1.663567,1783337469.831
bottle,1000,held_in_hand,4131,2.3723,7.6264,1.663567,1783337469.91
bottle,1000,held_in_hand,4180,2.9858,6.9111,2.666565,1783337470.845
bottle,1000,held_in_hand,4193,2.8581,7.0389,2.450866,1783337471.463
bottle,1000,held_in_hand,4208,2.9148,6.9822,2.558186,1783337472.098
bottle,1000,held_in_hand,4115,2.9561,6.9408,2.573159,1783337472.733
bottle,1000,held_in_hand,4225,2.9384,6.9586,2.610324,1783337473.358
bottle,1000,held_in_hand,4350,2.9028,6.9942,2.622799,1783337473.95
bottle,1000,held_in_hand,4436,2.8823,7.0147,2.63701,1783337474.551
bottle,1000,held_in_hand,4375,2.8479,7.0491,2.539002,1783337475.16
bottle,1000,held_in_hand,4375,2.8479,7.0491,2.539002,1783337475.198
bottle,1000,held_in_hand,4397,2.8557,7.0412,2.565931,1783337475.827
bottle,1000,held_in_hand,4379,2.972,6.9992,2.767677,1783337476.756
bottle,1000,held_in_hand,4304,3.0095,6.9617,2.789385,1783337477.358
bottle,1000,held_in_hand,4167,2.7568,7.2144,2.26615,1783337477.948
bottle,1000,held_in_hand,4254,2.8722,7.099,2.51118,1783337478.546
bottle,1000,held_in_hand,4467,3.0161,6.9551,2.907667,1783337479.167
bottle,1000,held_in_hand,4255,3.0059,6.9653,2.751004,1783337479.809
bottle,1000,held_in_hand,4722,3.0752,6.896,3.195377,1783337480.426
bottle,1000,held_in_hand,4608,3.0357,6.9355,3.038654,1783337481.021
bottle,1000,held_in_hand,4532,3.1261,6.8451,3.169118,1783337481.635
bottle,1000,held_in_hand,4422,3.0098,6.9614,2.866367,1783337482.261
bottle,1000,held_in_hand,4713,3.1332,6.7094,3.310631,1783337483.188
bottle,1000,held_in_hand,4644,3.1159,6.7267,3.226227,1783337483.797
bottle,1000,held_in_hand,4448,3.0116,6.831,2.886745,1783337484.395
bottle,1000,held_in_hand,4495,2.9519,6.8907,2.802743,1783337484.992
bottle,1000,held_in_hand,4761,3.1105,6.7321,3.296072,1783337485.596
bottle,1000,held_in_hand,4665,3.1128,6.7298,3.234418,1783337486.194
bottle,1000,held_in_hand,4533,3.0009,6.8416,2.921108,1783337486.79
bottle,1000,held_in_hand,4646,2.9305,6.9121,2.854981,1783337487.383
bottle,1000,held_in_hand,4648,3.0571,6.7855,3.1083,1783337487.984
bottle,1000,held_in_hand,4648,3.0571,6.7855,3.1083,1783337488.037
bottle,1000,held_in_hand,4711,3.1311,6.8345,3.304826,1783337488.992
bottle,1000,held_in_hand,4628,2.9077,7.0579,2.799951,1783337489.589
bottle,1000,held_in_hand,4561,2.7902,7.1754,2.540805,1783337490.191
bottle,1000,held_in_hand,4638,2.9514,7.0142,2.890998,1783337490.786
bottle,1000,held_in_hand,4800,3.1389,6.8267,3.384131,1783337491.396
bottle,1000,held_in_hand,4730,2.9904,6.9752,3.026738,1783337491.985
bottle,1000,held_in_hand,4599,2.8198,7.1458,2.616737,1783337492.591
bottle,1000,held_in_hand,4464,2.7755,7.1901,2.460743,1783337493.195
bottle,1000,held_in_hand,4712,2.9561,7.0095,2.946491,1783337493.791
bottle,1000,held_in_hand,4773,3.106,6.8597,3.294821,1783337494.383
bottle,1000,held_in_hand,4606,3.2956,6.4472,3.579553,1783337495.325
bottle,1000,held_in_hand,4459,3.0737,6.669,3.014444,1783337495.938
bottle,1000,held_in_hand,4693,3.3647,6.378,3.80182,1783337496.564
bottle,1000,held_in_hand,4769,3.3504,6.3923,3.83071,1783337497.152
bottle,1000,held_in_hand,4540,3.0162,6.7265,2.955509,1783337497.775
bottle,1000,held_in_hand,4544,2.9445,6.7982,2.819154,1783337498.391
bottle,1000,held_in_hand,4879,3.3446,6.3981,3.905496,1783337498.995
bottle,1000,held_in_hand,4672,3.2289,6.5139,3.485363,1783337499.596
bottle,1000,held_in_hand,4702,3.055,6.6878,3.140131,1783337500.187
bottle,1000,held_in_hand,4232,3.1302,6.6125,2.967132,1783337500.788
bottle,1000,held_in_hand,4759,3.1426,6.687,3.363037,1783337501.716
bottle,1000,held_in_hand,4650,2.9519,6.8776,2.899328,1783337502.324
bottle,1000,held_in_hand,4225,2.9556,6.874,2.640911,1783337502.928
bottle,1000,held_in_hand,4736,3.0507,6.7788,3.15408,1783337503.519
bottle,1000,held_in_hand,4761,3.1344,6.6951,3.346999,1783337504.133
bottle,1000,held_in_hand,4441,2.8986,6.9309,2.670031,1783337504.718
bottle,1000,held_in_hand,4464,2.8553,6.9742,2.604196,1783337505.334
bottle,1000,held_in_hand,4677,3.0065,6.823,3.025074,1783337505.92
bottle,1000,held_in_hand,4801,3.1088,6.7207,3.320164,1783337506.533
bottle,1000,held_in_hand,4753,3.0176,6.8119,3.096951,1783337507.121
bottle,1000,held_in_hand,4659,3.2644,6.3603,3.552603,1783337508.047
bottle,1000,held_in_hand,4874,3.1584,6.4663,3.479174,1783337508.658
bottle,1000,held_in_hand,4837,3.2002,6.4245,3.544749,1783337509.262
bottle,1000,held_in_hand,4484,3.2873,6.3374,3.467406,1783337509.865
bottle,1000,held_in_hand,4692,3.1925,6.4323,3.42186,1783337510.455
bottle,1000,held_in_hand,4956,3.1487,6.476,3.515988,1783337511.057
bottle,1000,held_in_hand,4768,3.2754,6.3493,3.660249,1783337511.661
bottle,1000,held_in_hand,4721,3.3233,6.3015,3.730878,1783337512.258
bottle,1000,held_in_hand,4848,3.2343,6.3905,3.628816,1783337512.863
bottle,1000,held_in_hand,4860,3.2466,6.3782,3.66555,1783337513.459
bottle,1000,held_in_hand,4566,3.1605,6.5961,3.263651,1783337514.41
bottle,1000,held_in_hand,4849,3.0383,6.7184,3.202954,1783337515.043
bottle,1000,held_in_hand,4829,3.0774,6.6793,3.272382,1783337515.654
bottle,1000,held_in_hand,4620,3.1148,6.6418,3.207439,1783337516.261
bottle,1000,held_in_hand,4620,3.1148,6.6418,3.207439,1783337516.306
bottle,1000,held_in_hand,4754,3.0837,6.6729,3.234834,1783337516.945
bottle,1000,held_in_hand,4814,3.0698,6.6868,3.246205,1783337517.559
bottle,1000,held_in_hand,4681,3.1207,6.636,3.261954,1783337518.158
bottle,1000,held_in_hand,4505,3.1134,6.6433,3.124711,1783337518.764
bottle,1000,held_in_hand,4857,3.0738,6.6829,3.283684,1783337519.353
bottle,1000,held_in_hand,4868,3.1803,6.5221,3.523213,1783337520.292
bottle,1000,held_in_hand,4789,3.1504,6.552,3.401216,1783337520.883
bottle,1000,held_in_hand,4872,3.1594,6.5431,3.479828,1783337521.489
bottle,1000,held_in_hand,4685,3.0888,6.6137,3.198331,1783337522.09
bottle,1000,held_in_hand,4567,3.0037,6.6988,2.948394,1783337522.698
bottle,1000,held_in_hand,4857,3.1912,6.5112,3.539392,1783337523.298
bottle,1000,held_in_hand,4803,3.1916,6.5109,3.500817,1783337523.895
bottle,1000,held_in_hand,4968,3.2092,6.4932,3.661257,1783337524.495
bottle,1000,held_in_hand,4675,2.9545,6.7479,2.92016,1783337525.094
bottle,1000,held_in_hand,4873,3.1517,6.5508,3.46355,1783337525.7
bottle,1000,held_in_hand,4656,3.2971,6.4943,3.621908,1783337526.641
bottle,1500,held_in_hand,2919,2.9992,6.6279,1.878893,1783337548.606
bottle,1500,held_in_hand,3017,2.9304,6.6967,1.853924,1783337549.506
bottle,1500,held_in_hand,2194,2.8595,6.7677,1.28367,1783337549.508
bottle,1500,held_in_hand,2999,2.9218,6.7053,1.832057,1783337550.153
bottle,1500,held_in_hand,2951,2.8824,6.7448,1.754332,1783337550.769
bottle,1500,held_in_hand,1945,2.762,6.8651,1.061757,1783337550.771
bottle,1500,held_in_hand,2829,2.2965,7.3306,1.067596,1783337551.416
bottle,1500,held_in_hand,3053,2.5922,7.0349,1.467942,1783337552.055
bottle,1500,held_in_hand,3061,2.6348,6.9923,1.520554,1783337552.654
bottle,1500,held_in_hand,3056,2.6882,6.9389,1.580301,1783337553.261
bottle,1500,held_in_hand,1945,2.4715,7.1556,0.850131,1783337553.263
bottle,1500,held_in_hand,3057,2.79,6.8371,1.702811,1783337553.876
bottle,1500,held_in_hand,3027,2.935,6.6232,1.865902,1783337554.766
bottle,1500,held_in_hand,3027,2.935,6.6232,1.865902,1783337554.828
bottle,1500,held_in_hand,3027,2.935,6.6232,1.865902,1783337554.894
bottle,1500,held_in_hand,2992,2.9315,6.6268,1.839827,1783337555.493
bottle,1500,held_in_hand,2992,2.9315,6.6268,1.839827,1783337555.554
bottle,1500,held_in_hand,3032,2.9196,6.6387,1.849328,1783337556.173
bottle,1500,held_in_hand,3032,2.9196,6.6387,1.849328,1783337556.223
bottle,1500,held_in_hand,3032,2.9196,6.6387,1.849328,1783337556.286
bottle,1500,held_in_hand,3032,2.9196,6.6387,1.849328,1783337556.361
bottle,1500,held_in_hand,3036,2.9301,6.6282,1.865134,1783337556.96
bottle,1500,held_in_hand,3008,2.973,6.5822,1.902452,1783337557.894
bottle,1500,held_in_hand,3008,2.973,6.5822,1.902452,1783337557.953
bottle,1500,held_in_hand,2984,2.9735,6.5817,1.887865,1783337558.567
bottle,1500,held_in_hand,2967,2.9717,6.5835,1.874844,1783337559.146
bottle,1500,held_in_hand,2967,2.9717,6.5835,1.874844,1783337559.178
bottle,1500,held_in_hand,2958,2.9694,6.5858,1.866301,1783337559.747
bottle,1500,held_in_hand,2936,2.9712,6.584,1.854706,1783337560.312
bottle,1500,held_in_hand,2963,2.9675,6.5877,1.867016,1783337560.877
bottle,1500,held_in_hand,2963,2.9675,6.5877,1.867016,1783337560.913
bottle,1500,held_in_hand,2972,2.9713,6.5839,1.877489,1783337561.477
bottle,1500,held_in_hand,3032,2.9584,6.5695,1.898877,1783337562.365
bottle,1500,held_in_hand,2954,2.9617,6.5662,1.854135,1783337562.952
bottle,1500,held_in_hand,3089,2.9412,6.5867,1.912153,1783337563.556
bottle,1500,held_in_hand,3089,2.9412,6.5867,1.912153,1783337563.621
bottle,1500,held_in_hand,3089,2.9412,6.5867,1.912153,1783337563.697
bottle,1500,held_in_hand,3105,2.9353,6.5926,1.914296,1783337564.296
bottle,1500,held_in_hand,3081,2.9387,6.5892,1.903975,1783337564.886
bottle,1500,held_in_hand,3089,2.9231,6.6048,1.888671,1783337565.5
bottle,1500,held_in_hand,3089,2.9231,6.6048,1.888671,1783337565.548
bottle,1500,held_in_hand,3089,2.9231,6.6048,1.888671,1783337565.632
bottle,1500,held_in_hand,3109,2.9988,6.5925,2.000602,1783337566.532
bottle,1500,held_in_hand,3127,2.9984,6.5929,2.011631,1783337567.126
bottle,1500,held_in_hand,3130,2.9931,6.5982,2.006496,1783337567.719
bottle,1500,held_in_hand,3121,2.9975,6.5938,2.006577,1783337568.322
bottle,1500,held_in_hand,3121,2.9975,6.5938,2.006577,1783337568.386
bottle,1500,held_in_hand,3075,2.994,6.5972,1.972449,1783337569.0
bottle,1500,held_in_hand,3112,2.9927,6.5985,1.99447,1783337569.596
bottle,1500,held_in_hand,3112,2.9927,6.5985,1.99447,1783337569.654
bottle,1500,held_in_hand,3112,2.9927,6.5985,1.99447,1783337569.731
bottle,1500,held_in_hand,3112,2.9927,6.5985,1.99447,1783337569.807
bottle,1500,held_in_hand,3020,2.9816,6.7212,1.921178,1783337570.689
bottle,1500,held_in_hand,3061,2.9786,6.7243,1.943311,1783337571.289
bottle,1500,held_in_hand,3073,2.9816,6.7213,1.954787,1783337571.887
bottle,1500,held_in_hand,3072,2.9806,6.7223,1.952866,1783337572.493
bottle,1500,held_in_hand,3083,2.9832,6.7197,1.963335,1783337573.088
bottle,1500,held_in_hand,3082,2.9838,6.7191,1.963416,1783337573.692
bottle,1500,held_in_hand,3087,2.9828,6.7201,1.965305,1783337574.291
bottle,1500,held_in_hand,3087,2.9847,6.7182,1.967795,1783337574.889
bottle,1500,held_in_hand,3032,2.9817,6.7212,1.928872,1783337575.501
bottle,1500,held_in_hand,3049,2.9823,6.7206,1.940433,1783337576.094
bottle,1500,held_in_hand,3080,2.9349,6.6566,1.89838,1783337577.007
bottle,1500,held_in_hand,3081,2.9358,6.6557,1.900176,1783337577.588
bottle,1500,held_in_hand,3080,2.9355,6.656,1.899119,1783337578.188
bottle,1500,held_in_hand,3080,2.9355,6.656,1.899119,1783337578.255
bottle,1500,held_in_hand,3080,2.9355,6.656,1.899119,1783337578.333
bottle,1500,held_in_hand,3021,2.9304,6.6611,1.856354,1783337578.923
bottle,1500,held_in_hand,2973,2.9325,6.659,1.829473,1783337579.525
bottle,1500,held_in_hand,3035,2.9328,6.6587,1.867992,1783337580.117
bottle,1500,held_in_hand,3046,2.9354,6.6561,1.878057,1783337580.724
bottle,1500,held_in_hand,3046,2.9354,6.6561,1.878057,1783337580.788
bottle,1500,held_in_hand,3000,2.8651,6.6934,1.762182,1783337581.704
bottle,1500,held_in_hand,3080,2.8676,6.6909,1.812352,1783337582.284
bottle,1500,held_in_hand,2978,2.8636,6.6949,1.747442,1783337582.888
bottle,1500,held_in_hand,2996,2.864,6.6945,1.758526,1783337583.491
bottle,1500,held_in_hand,3012,2.8662,6.6923,1.770588,1783337584.091
bottle,1500,held_in_hand,2982,2.8634,6.6951,1.749542,1783337584.701
bottle,1500,held_in_hand,3009,2.8645,6.694,1.766733,1783337585.295
bottle,1500,held_in_hand,3009,2.8645,6.694,1.766733,1783337585.352
bottle,1500,held_in_hand,3009,2.8645,6.694,1.766733,1783337585.436
bottle,1500,held_in_hand,3079,2.8656,6.6929,1.809215,1783337586.039
bottle,1500,held_in_hand,2011,2.786,6.7726,1.116903,1783337586.041
bottle,1500,held_in_hand,3018,2.913,6.6752,1.832514,1783337586.931
bottle,1500,held_in_hand,1977,2.8444,6.7438,1.144535,1783337586.933
bottle,1500,held_in_hand,3018,2.913,6.6752,1.832514,1783337586.99
bottle,1500,held_in_hand,1977,2.8444,6.7438,1.144535,1783337586.993
bottle,1500,held_in_hand,3018,2.913,6.6752,1.832514,1783337587.069
bottle,1500,held_in_hand,1977,2.8444,6.7438,1.144535,1783337587.073
bottle,1500,held_in_hand,3018,2.913,6.6752,1.832514,1783337587.126
bottle,1500,held_in_hand,1977,2.8444,6.7438,1.144535,1783337587.129
bottle,1500,held_in_hand,3042,2.9136,6.6746,1.84787,1783337587.735
bottle,1500,held_in_hand,1959,2.8418,6.7464,1.132052,1783337587.737
bottle,1500,held_in_hand,3076,2.9122,6.676,1.866733,1783337588.325
bottle,1500,held_in_hand,1984,2.8376,6.7506,1.143086,1783337588.327
bottle,1500,held_in_hand,3076,2.9122,6.676,1.866733,1783337588.39
bottle,1500,held_in_hand,1984,2.8376,6.7506,1.143086,1783337588.392
bottle,1500,held_in_hand,3076,2.9122,6.676,1.866733,1783337588.469
bottle,1500,held_in_hand,1984,2.8376,6.7506,1.143086,1783337588.472
bottle,1500,held_in_hand,3076,2.9122,6.676,1.866733,1783337588.529
bottle,1500,held_in_hand,1984,2.8376,6.7506,1.143086,1783337588.531
bottle,1500,held_in_hand,3021,2.9101,6.6781,1.830678,1783337589.147
bottle,1500,held_in_hand,1965,2.8402,6.7479,1.134289,1783337589.149
bottle,1500,held_in_hand,3090,2.8934,6.7136,1.851077,1783337590.029
bottle,1500,held_in_hand,1980,2.8237,6.7833,1.129688,1783337590.031
bottle,1500,held_in_hand,3090,2.8934,6.7136,1.851077,1783337590.091
bottle,1500,held_in_hand,1980,2.8237,6.7833,1.129688,1783337590.094
bottle,1500,held_in_hand,3042,2.8881,6.719,1.81561,1783337590.707
bottle,1500,held_in_hand,1989,2.8195,6.7875,1.131465,1783337590.709
bottle,1500,held_in_hand,3042,2.8881,6.719,1.81561,1783337590.751
bottle,1500,held_in_hand,1989,2.8195,6.7875,1.131465,1783337590.753
bottle,1500,held_in_hand,3038,2.8898,6.7173,1.815383,1783337591.38
bottle,1500,held_in_hand,1993,2.8206,6.7865,1.134555,1783337591.382
bottle,1500,held_in_hand,3025,2.8895,6.7175,1.807258,1783337591.955
bottle,1500,held_in_hand,1989,2.8207,6.7863,1.132404,1783337591.957
bottle,1500,held_in_hand,3025,2.8895,6.7175,1.807258,1783337592.026
bottle,1500,held_in_hand,1989,2.8207,6.7863,1.132404,1783337592.028
bottle,1500,held_in_hand,3038,2.8876,6.7194,1.812685,1783337592.641
bottle,1500,held_in_hand,2005,2.8234,6.7836,1.143706,1783337592.643
bottle,1500,held_in_hand,3038,2.8876,6.7194,1.812685,1783337592.685
bottle,1500,held_in_hand,2005,2.8234,6.7836,1.143706,1783337592.687
bottle,1500,held_in_hand,3027,2.8896,6.7174,1.808585,1783337593.302
bottle,1500,held_in_hand,1986,2.8226,6.7845,1.132173,1783337593.304
bottle,1500,held_in_hand,3040,2.8793,6.6736,1.803358,1783337594.194
bottle,1500,held_in_hand,1989,2.8289,6.724,1.138967,1783337594.196
bottle,1500,held_in_hand,3013,2.8793,6.6736,1.787445,1783337594.796
bottle,1500,held_in_hand,1987,2.8305,6.7224,1.139124,1783337594.798
bottle,1500,held_in_hand,3012,2.8779,6.675,1.78505,1783337595.394
bottle,1500,held_in_hand,1983,2.8273,6.7256,1.13429,1783337595.396
bottle,1500,held_in_hand,3012,2.8779,6.675,1.78505,1783337595.459
bottle,1500,held_in_hand,1983,2.8273,6.7256,1.13429,1783337595.462
bottle,1500,held_in_hand,3059,2.8621,6.6908,1.7931,1783337596.077
bottle,1500,held_in_hand,2032,2.7953,6.7576,1.136154,1783337596.079
bottle,1500,held_in_hand,2993,2.8576,6.6953,1.748916,1783337596.655
bottle,1500,held_in_hand,2011,2.7942,6.7587,1.123529,1783337596.657
bottle,1500,held_in_hand,3078,2.859,6.6939,1.800332,1783337597.263
bottle,1500,held_in_hand,2058,2.7952,6.7577,1.150587,1783337597.265
bottle,1500,held_in_hand,3073,2.8525,6.7004,1.789238,1783337597.875
bottle,1500,held_in_hand,2304,2.8112,6.7417,1.30294,1783337597.877
bottle,1500,held_in_hand,3073,2.8525,6.7004,1.789238,1783337597.918
bottle,1500,held_in_hand,2304,2.8112,6.7417,1.30294,1783337597.92
bottle,1500,held_in_hand,3073,2.8525,6.7004,1.789238,1783337597.997
bottle,1500,held_in_hand,2304,2.8112,6.7417,1.30294,1783337598.001
bottle,1500,held_in_hand,3086,2.8761,6.6782,1.826628,1783337598.904
bottle,1500,held_in_hand,2443,2.8566,6.6977,1.426493,1783337598.906
bottle,1500,held_in_hand,3086,2.8761,6.6782,1.826628,1783337598.956
bottle,1500,held_in_hand,2443,2.8566,6.6977,1.426493,1783337598.958
bottle,1500,held_in_hand,3086,2.8761,6.6782,1.826628,1783337599.035
bottle,1500,held_in_hand,2443,2.8566,6.6977,1.426493,1783337599.039
bottle,1500,held_in_hand,3088,2.8776,6.6767,1.829683,1783337599.639
bottle,1500,held_in_hand,2142,2.8348,6.7195,1.231703,1783337599.642
bottle,1500,held_in_hand,3079,2.8783,6.676,1.82525,1783337600.223
bottle,1500,held_in_hand,2112,2.8309,6.7234,1.211112,1783337600.225
bottle,1500,held_in_hand,3081,2.8759,6.6783,1.823467,1783337600.83
bottle,1500,held_in_hand,2301,2.8462,6.7081,1.333805,1783337600.832
bottle,1500,held_in_hand,3054,2.8739,6.6803,1.804974,1783337601.428
bottle,1500,held_in_hand,2395,2.8501,6.7042,1.392095,1783337601.43
bottle,1500,held_in_hand,3032,2.8743,6.68,1.792427,1783337602.03
bottle,1500,held_in_hand,2220,2.8394,6.7149,1.28074,1783337602.032
bottle,1500,held_in_hand,3032,2.8743,6.68,1.792427,1783337602.092
bottle,1500,held_in_hand,2220,2.8394,6.7149,1.28074,1783337602.095
bottle,1500,held_in_hand,3032,2.8743,6.68,1.792427,1783337602.165
bottle,1500,held_in_hand,2220,2.8394,6.7149,1.28074,1783337602.168
bottle,1500,held_in_hand,3063,2.8554,6.6941,1.786956,1783337603.068
bottle,1500,held_in_hand,2325,2.8258,6.7236,1.328462,1783337603.07
bottle,1500,held_in_hand,3060,2.8538,6.6956,1.783249,1783337603.664
bottle,1500,held_in_hand,2481,2.8352,6.7142,1.427053,1783337603.666
bottle,1500,held_in_hand,3062,2.8534,6.696,1.783965,1783337604.263
bottle,1500,held_in_hand,2739,2.8478,6.7016,1.589518,1783337604.266
bottle,1500,held_in_hand,3062,2.8534,6.696,1.783965,1783337604.33
bottle,1500,held_in_hand,2739,2.8478,6.7016,1.589518,1783337604.332
bottle,1500,held_in_hand,3062,2.8534,6.696,1.783965,1783337604.386
bottle,1500,held_in_hand,2739,2.8478,6.7016,1.589518,1783337604.388
bottle,1500,held_in_hand,3067,2.8526,6.6968,1.785885,1783337604.999
bottle,1500,held_in_hand,2487,2.8353,6.7141,1.430643,1783337605.001
